125;253;86;177;land;false;plains;1
126;170;160;213;land;false;plains;1
127;131;207;237;land;false;plains;1
128;245;160;165;land;false;plains;1
129;139;134;253;land;false;plains;1
130;198;148;231;land;false;plains;1
131;214;168;122;land;false;plains;1
132;218;143;187;land;false;plains;1
133;170;167;232;land;false;plains;1
134;137;185;222;land;true;plains;1
135;205;71;253;land;false;plains;1
136;228;191;169;land;false;plains;1
137;64;212;244;land;false;plains;1
138;161;209;239;land;false;plains;1
139;247;190;233;land;false;plains;1
140;251;253;180;land;false;plains;1
141;213;254;180;land;false;plains;1
142;238;206;111;land;false;plains;1
143;243;69;230;land;false;plains;1
144;241;77;224;land;false;plains;1
145;156;223;188;land;true;plains;1
146;235;223;120;land;false;plains;1
147;124;200;200;land;false;plains;1
148;108;212;235;land;false;plains;1
149;177;213;150;land;false;plains;1
150;129;163;242;land;true;plains;1
151;252;128;177;land;false;plains;1
152;160;227;242;land;false;plains;1
153;177;174;200;land;false;plains;1
154;176;201;141;land;false;plains;1
155;160;121;232;land;false;plains;1
156;132;222;189;land;true;plains;1
157;221;233;104;land;true;plains;1
158;239;72;240;land;false;plains;1
159;202;159;227;land;false;plains;1
160;151;207;143;land;false;plains;1
161;227;236;148;land;false;plains;1
162;229;177;99;land;false;plains;1
163;220;77;224;land;true;plains;1
164;247;170;238;land;false;plains;1
165;93;168;252;land;false;plains;1
166;236;176;119;land;false;plains;1
167;254;243;165;land;false;plains;1
168;214;186;198;land;false;plains;1
169;242;179;206;land;false;plains;1
170;157;179;183;land;false;plains;1
171;205;150;175;land;false;plains;1
172;198;106;244;land;false;plains;1
173;163;229;145;land;false;plains;1
174;22;249;242;land;false;plains;1
175;204;174;203;land;false;plains;1
176;248;243;230;land;false;plains;1
177;195;237;88;land;false;plains;1
178;201;237;93;land;false;plains;1
179;238;111;159;land;true;plains;1
180;186;149;232;land;false;plains;1
181;210;120;187;land;false;plains;1
182;137;190;253;land;false;plains;1
183;227;225;68;land;false;plains;1
184;49;253;231;land;false;plains;1
185;222;141;217;land;false;plains;1
186;103;201;204;land;true;plains;1
187;196;80;240;land;false;plains;1
188;204;201;239;land;false;plains;1
189;219;209;213;land;false;plains;1
190;254;186;202;land;false;plains;1
191;174;237;173;land;false;plains;1
192;71;210;231;land;false;plains;1
193;226;103;235;land;false;plains;1
194;148;214;155;land;false;plains;1
195;229;240;89;land;false;plains;1
196;95;245;177;land;false;plains;1
197;249;209;220;land;false;plains;1
198;238;174;180;land;false;plains;1
199;166;173;217;land;false;plains;1
200;225;254;83;land;false;plains;1
201;148;200;221;land;false;plains;1
202;129;162;234;land;false;plains;1
203;110;238;244;land;false;plains;1
204;166;252;143;land;false;plains;1
205;213;200;169;land;false;plains;1
206;188;240;107;land;false;plains;1
207;230;97;208;land;false;plains;1
208;110;240;186;land;false;plains;1
209;128;211;195;land;false;plains;1
210;131;206;244;land;false;plains;1
211;232;242;178;land;false;plains;1
212;147;240;166;land;false;plains;1
213;254;135;130;land;false;plains;1
214;170;172;169;land;false;plains;1
215;104;190;252;land;false;plains;1
216;158;199;162;land;false;plains;1
217;171;216;159;land;false;plains;1
218;154;195;251;land;false;plains;1
219;251;251;47;land;false;plains;1
220;92;194;239;land;false;plains;1
221;173;223;126;land;false;plains;1
222;195;252;95;land;false;plains;1
223;239;191;163;land;false;plains;1
224;132;143;252;land;false;plains;1
225;152;147;245;land;false;plains;1
226;201;144;210;land;false;plains;1
227;235;252;156;land;false;plains;1
228;111;242;152;land;false;plains;1
229;129;238;207;land;false;plains;1
230;123;254;171;land;false;plains;1
231;211;195;224;land;false;plains;1
232;113;216;208;land;false;plains;1
233;244;125;194;land;false;plains;1
234;16;254;247;land;false;plains;1
235;183;195;243;land;false;plains;1
236;220;240;187;land;false;plains;1
237;121;221;222;land;false;plains;1
238;79;251;175;land;false;plains;1
239;235;222;241;land;false;plains;1
240;203;216;151;land;false;plains;1
241;131;244;149;land;false;plains;1
242;197;241;112;land;false;plains;1
243;251;136;141;land;false;plains;1
244;227;213;85;land;false;plains;1
245;217;236;105;land;true;plains;1
246;222;106;199;land;false;plains;1
247;216;198;117;land;false;plains;1
248;196;193;223;land;false;plains;1
249;204;242;128;land;false;plains;1
250;230;199;124;land;false;plains;1
251;172;152;242;land;false;plains;1
252;239;238;219;land;false;plains;1
253;254;244;163;land;false;plains;1
254;162;239;175;land;false;plains;1
255;114;226;193;land;false;plains;1
256;221;236;246;land;false;plains;1
257;235;242;105;land;false;plains;1
258;244;231;222;land;false;plains;1
259;242;185;145;land;false;plains;1
260;200;131;250;land;false;plains;1
261;232;132;198;land;false;plains;1
262;232;194;254;land;true;plains;1
263;241;108;229;land;false;plains;1
264;220;167;200;land;true;plains;1
265;235;95;186;land;false;plains;1
266;205;234;224;land;false;plains;1
267;77;239;249;land;false;plains;1
268;192;225;228;land;false;plains;1
269;128;223;150;land;false;plains;1
270;43;251;222;land;false;plains;1
271;245;152;187;land;false;plains;1
272;236;167;189;land;false;plains;1
273;154;220;247;land;false;plains;1
274;190;201;252;land;false;plains;1
275;138;165;247;land;false;plains;1
276;122;244;242;land;false;plains;1
277;254;139;233;land;false;plains;1
278;208;181;173;land;false;plains;1
279;147;144;252;land;false;plains;1
280;105;191;250;land;false;plains;1
281;149;193;206;land;false;plains;1
282;171;208;195;land;false;plains;1
283;102;235;237;land;false;plains;1
284;231;175;246;land;false;plains;1
285;244;160;126;land;false;plains;1
286;158;235;162;land;false;plains;1
287;246;248;158;land;false;plains;1
288;190;243;130;land;false;plains;1
289;251;201;179;land;false;plains;1
290;162;164;239;land;false;plains;1
291;221;236;148;land;false;plains;1
292;236;149;174;land;false;plains;1
293;222;244;236;land;true;plains;1
294;23;228;254;land;false;plains;1
295;124;151;244;land;false;plains;1
296;253;162;111;land;false;plains;1
297;244;237;252;land;false;plains;1
298;236;219;102;land;false;plains;1
299;176;187;207;land;false;plains;1
300;81;248;228;land;false;plains;1
301;208;165;135;land;false;plains;1
302;244;68;190;land;false;plains;1
303;212;199;147;land;false;plains;1
304;120;212;222;land;false;plains;1
305;189;227;86;land;false;plains;1
306;201;128;186;land;false;plains;1
307;49;211;248;land;false;plains;1
308;242;247;207;land;false;plains;1
309;153;200;177;land;false;plains;1
310;253;122;209;land;false;plains;1
311;179;168;154;land;true;plains;1
312;242;235;254;land;false;plains;1
313;172;186;225;land;false;plains;1
314;157;206;146;land;false;plains;1
315;217;31;253;land;false;plains;1
316;165;251;136;land;false;plains;1
317;124;149;251;land;false;plains;1
318;121;245;245;land;false;plains;1
319;253;45;236;land;false;plains;1
320;207;247;193;land;false;plains;1
321;40;245;224;land;false;plains;1
322;242;252;214;land;false;plains;1
323;184;228;93;land;false;plains;1
324;249;34;239;land;true;plains;1
325;226;208;168;land;false;plains;1
326;212;227;129;land;false;plains;1
327;194;243;217;land;false;plains;1
328;219;168;127;land;false;plains;1
329;167;145;205;land;false;plains;1
330;171;169;200;land;false;plains;1
331;177;145;200;land;false;plains;1
332;95;223;248;land;false;plains;1
333;172;245;133;land;false;plains;1
334;204;166;234;land;false;plains;1
335;220;228;83;land;false;plains;1
336;98;232;174;land;false;plains;1
337;242;238;232;land;true;plains;1
338;125;245;158;land;false;plains;1
339;209;242;157;land;false;plains;1
340;243;105;211;land;false;plains;1
341;210;253;175;land;false;plains;1
342;241;181;225;land;false;plains;1
343;241;129;172;land;false;plains;1
344;169;232;112;land;false;plains;1
345;182;248;244;land;false;plains;1
346;227;251;92;land;false;plains;1
347;211;214;133;land;false;plains;1
348;192;249;253;land;false;plains;1
349;251;204;197;land;false;plains;1
350;228;59;224;land;false;plains;1
351;142;183;252;land;false;plains;1
352;97;250;200;land;false;plains;1
353;225;90;230;land;true;plains;1
354;145;160;244;land;true;plains;1
355;121;254;169;land;true;plains;1
356;93;242;206;land;false;plains;1
357;105;223;219;land;false;plains;1
358;247;179;187;land;false;plains;1
359;228;50;249;land;false;plains;1
360;165;228;135;land;false;plains;1
361;198;252;233;land;false;plains;1
362;97;226;251;land;false;plains;1
363;233;215;178;land;false;plains;1
364;149;218;206;land;false;plains;1
365;214;232;70;land;false;plains;1
366;66;217;254;land;false;plains;1
367;223;91;228;land;false;plains;1
368;88;245;210;land;false;plains;1
369;208;216;247;land;false;plains;1
370;198;131;190;land;false;plains;1
371;204;171;170;land;false;plains;1
372;155;215;250;land;false;plains;1
373;198;214;183;land;false;plains;1
374;233;184;199;land;true;plains;1
375;45;252;221;land;false;plains;1
376;243;241;35;land;false;plains;1
377;234;123;165;land;false;plains;1
378;227;231;152;land;false;plains;1
379;144;220;214;land;false;plains;1
380;216;190;211;land;false;plains;1
381;198;143;240;land;false;plains;1
382;203;217;148;land;false;plains;1
383;225;207;161;land;false;plains;1
384;197;236;96;land;false;plains;1
385;159;159;211;land;false;plains;1
386;222;188;165;land;false;plains;1
387;84;254;198;land;true;plains;1
388;230;198;203;land;false;plains;1
389;187;115;226;land;false;plains;1
390;158;253;201;land;false;plains;1
391;237;203;245;land;false;plains;1
392;250;141;165;land;false;plains;1
393;243;120;140;land;false;plains;1
394;245;233;115;land;false;plains;1
395;117;182;228;land;false;plains;1
396;209;164;246;land;false;plains;1
397;174;193;181;land;false;plains;1
398;249;87;211;land;false;plains;1
399;163;158;206;land;true;plains;1
400;177;187;172;land;false;plains;1
401;167;220;207;land;true;plains;1
402;101;193;219;land;false;plains;1
403;228;133;217;land;false;plains;1
404;252;137;230;land;false;plains;1
405;129;234;172;land;false;plains;1
406;132;222;165;land;false;plains;1
407;169;185;188;land;false;plains;1
408;204;249;125;land;false;plains;1
409;68;244;197;land;false;plains;1
410;200;141;196;land;false;plains;1
411;214;152;236;land;false;plains;1
412;148;191;200;land;false;plains;1
413;233;85;204;land;false;plains;1
414;247;142;128;land;false;plains;1
415;224;225;71;land;true;plains;1
416;243;40;231;land;false;plains;1
417;218;252;104;land;false;plains;1
418;84;174;253;land;false;plains;1
419;74;227;203;land;false;plains;1
420;250;231;193;land;true;plains;1
421;216;251;38;land;false;plains;1
422;153;221;210;land;false;plains;1
423;165;253;209;land;false;plains;1
424;240;122;165;land;false;plains;1
425;230;244;116;land;false;plains;1
426;192;171;234;land;false;plains;1
427;50;248;246;land;false;plains;1
428;202;254;112;land;false;plains;1
429;192;156;243;land;false;plains;1
430;175;215;176;land;false;plains;1
431;189;217;135;land;false;plains;1
432;218;218;182;land;false;plains;1
433;134;204;248;land;false;plains;1
434;175;213;236;land;true;plains;1
435;234;191;209;land;false;plains;1
436;227;178;243;land;false;plains;1
437;133;252;139;land;true;plains;1
438;204;46;251;land;false;plains;1
439;185;130;214;land;false;plains;1
440;95;175;248;land;false;plains;1
441;241;188;189;land;false;plains;1
442;229;230;237;land;false;plains;1
443;129;231;194;land;false;plains;1
444;124;220;216;land;false;plains;1
445;234;234;83;land;false;plains;1
446;155;219;230;land;false;plains;1
447;177;215;112;land;false;plains;1
448;231;181;190;land;false;plains;1
449;240;186;92;land;false;plains;1
450;168;121;231;land;false;plains;1
451;237;136;182;land;false;plains;1
452;250;123;237;land;false;plains;1
453;223;192;227;land;false;plains;1
454;211;113;208;land;false;plains;1
455;182;165;176;land;false;plains;1
456;104;210;205;land;false;plains;1
457;222;165;249;land;false;plains;1
458;159;105;241;land;false;plains;1
459;205;81;245;land;false;plains;1
460;238;224;153;land;false;plains;1
461;213;197;230;land;false;plains;1
462;112;230;207;land;false;plains;1
463;182;227;108;land;false;plains;1
464;211;109;191;land;false;plains;1
465;229;251;191;land;true;plains;1
466;146;173;220;land;false;plains;1
467;105;233;240;land;false;plains;1
468;159;219;243;land;false;plains;1
469;146;185;218;land;false;plains;1
470;247;144;170;land;true;plains;1
471;215;176;206;land;false;plains;1
472;200;79;246;land;false;plains;1
473;131;246;252;land;false;plains;1
474;234;65;254;land;false;plains;1
475;187;174;198;land;false;plains;1
476;178;160;180;land;false;plains;1
477;145;238;238;land;false;plains;1
478;246;172;143;land;false;plains;1
479;248;148;126;land;false;plains;1
480;252;156;135;land;false;plains;1
481;102;249;248;land;false;plains;1
482;211;110;181;land;true;plains;1
483;71;242;239;land;false;plains;1
484;192;137;192;land;false;plains;1
485;187;112;208;land;true;plains;1
486;198;135;180;land;true;plains;1
487;179;182;155;land;false;plains;1
488;200;220;198;land;true;plains;1
489;175;122;222;land;false;plains;1
490;155;187;163;land;false;plains;1
491;237;122;175;land;false;plains;1
492;185;152;248;land;true;plains;1
493;200;224;253;land;false;plains;1
494;210;213;207;land;false;plains;1
495;202;203;128;land;false;plains;1
496;206;167;192;land;false;plains;1
497;243;243;254;land;false;plains;1
498;239;45;247;land;false;plains;1
499;254;157;174;land;false;plains;1
500;231;109;185;land;false;plains;1
501;115;192;219;land;false;plains;1
502;138;150;246;land;false;plains;1
503;213;185;165;land;false;plains;1
504;157;146;229;land;false;plains;1
505;130;179;224;land;false;plains;1
506;232;222;103;land;false;plains;1
507;252;206;188;land;false;plains;1
508;239;147;192;land;false;plains;1
509;241;198;99;land;false;plains;1
510;254;138;127;land;false;plains;1
511;179;250;76;land;false;plains;1
512;95;234;212;land;true;plains;1
513;253;196;72;land;false;plains;1
514;174;226;169;land;false;plains;1
515;94;221;249;land;false;plains;1
516;99;211;243;land;false;plains;1
517;224;48;252;land;false;plains;1
518;245;138;150;land;true;plains;1
519;197;213;233;land;false;plains;1
520;138;171;210;land;false;plains;1
521;207;168;154;land;false;plains;1
522;246;200;123;land;false;plains;1
523;233;168;176;land;false;plains;1
524;91;234;221;land;false;plains;1
525;252;168;154;land;false;plains;1
526;194;231;146;land;false;plains;1
527;204;150;206;land;false;plains;1
528;191;172;208;land;false;plains;1
529;241;25;242;land;false;plains;1
530;219;237;118;land;false;plains;1
531;198;251;222;land;false;plains;1
532;181;208;137;land;false;plains;1
533;212;105;188;land;false;plains;1
534;234;193;242;land;false;plains;1
535;248;81;204;land;false;plains;1
536;214;252;215;land;false;plains;1
537;78;182;253;land;false;plains;1
538;223;179;156;land;false;plains;1
539;231;74;207;land;false;plains;1
540;211;100;220;land;true;plains;1
541;201;133;242;land;false;plains;1
542;168;185;228;land;false;plains;1
543;203;144;234;land;false;plains;1
544;222;118;232;land;false;plains;1
545;252;171;159;land;false;plains;1
546;146;161;214;land;false;plains;1
547;182;206;163;land;false;plains;1
548;175;173;230;land;false;plains;1
549;182;208;154;land;false;plains;1
550;161;162;188;land;false;plains;1
551;180;161;163;land;false;plains;1
552;133;117;252;land;false;plains;1
553;75;221;244;land;false;plains;1
554;158;239;156;land;false;plains;1
555;53;247;225;land;true;plains;1
556;133;185;214;land;true;plains;1
557;225;240;107;land;false;plains;1
558;232;253;157;land;false;plains;1
559;193;129;205;land;false;plains;1
560;121;235;208;land;false;plains;1
561;102;189;245;land;false;plains;1
562;237;232;92;land;false;plains;1
563;251;212;156;land;false;plains;1
564;188;123;207;land;false;plains;1
565;101;234;246;land;false;plains;1
566;174;199;154;land;false;plains;1
567;218;225;230;land;false;plains;1
568;150;217;252;land;false;plains;1
569;216;248;154;land;false;plains;1
570;231;249;196;land;false;plains;1
571;135;182;250;land;false;plains;1
572;251;230;120;land;false;plains;1
573;169;220;127;land;false;plains;1
574;231;155;254;land;false;plains;1
575;194;220;185;land;false;plains;1
576;192;233;79;land;false;plains;1
577;212;151;198;land;true;plains;1
578;197;190;158;land;false;plains;1
579;190;150;246;land;false;plains;1
580;208;234;129;land;false;plains;1
581;175;133;226;land;false;plains;1
582;190;182;229;land;false;plains;1
583;205;94;219;land;false;plains;1
584;157;231;171;land;false;plains;1
585;249;215;91;land;false;plains;1
586;186;223;252;land;true;plains;1
587;229;193;213;land;false;plains;1
588;175;188;155;land;false;plains;1
589;184;133;206;land;true;plains;1
590;228;56;224;land;false;plains;1
591;176;216;144;land;true;plains;1
592;205;144;217;land;false;plains;1
593;205;211;150;land;false;plains;1
594;140;253;157;land;false;plains;1
595;149;248;252;land;false;plains;1
596;123;154;224;land;false;plains;1
597;173;197;251;land;false;plains;1
598;193;239;211;land;false;plains;1
599;104;185;254;land;false;plains;1
600;189;78;247;land;false;plains;1
601;106;227;184;land;false;plains;1
602;44;237;243;land;false;plains;1
603;224;159;240;land;false;plains;1
604;169;248;146;land;false;plains;1
605;203;196;158;land;false;plains;1
606;161;250;92;land;false;plains;1
607;218;233;217;land;false;plains;1
608;190;186;129;land;false;plains;1
609;161;228;239;land;false;plains;1
610;233;90;185;land;false;plains;1
611;199;171;196;land;false;plains;1
612;239;230;196;land;false;plains;1
613;138;249;127;land;false;plains;1
614;107;239;237;land;false;plains;1
615;254;199;131;land;false;plains;1
616;166;163;199;land;true;plains;1
617;220;147;138;land;true;plains;1
618;226;205;73;land;false;plains;1
619;249;228;217;land;false;plains;1
620;203;185;243;land;false;plains;1
621;183;130;228;land;true;plains;1
622;178;200;201;land;false;plains;1
623;191;231;90;land;true;plains;1
624;254;240;127;land;false;plains;1
625;157;205;197;land;false;plains;1
626;240;226;82;land;false;plains;1
627;234;229;42;land;false;plains;1
628;206;154;159;land;false;plains;1
629;194;242;220;land;false;plains;1
630;209;220;99;land;true;plains;1
631;233;87;221;land;true;plains;1
632;199;227;75;land;false;plains;1
633;94;253;183;land;false;plains;1
634;152;228;123;land;false;plains;1
635;205;99;241;land;false;plains;1
636;222;241;170;land;false;plains;1
637;178;249;230;land;false;plains;1
638;237;52;238;land;false;plains;1
639;214;149;232;land;false;plains;1
640;251;124;148;land;true;plains;1
641;253;172;156;land;false;plains;1
642;154;209;165;land;false;plains;1
643;117;209;254;land;false;plains;1
644;96;202;228;land;false;plains;1
645;158;236;145;land;false;plains;1
646;187;174;181;land;false;plains;1
647;123;252;163;land;true;plains;1
648;212;181;196;land;false;plains;1
649;144;234;165;land;false;plains;1
650;198;105;236;land;false;plains;1
651;61;234;210;land;false;plains;1
652;231;136;155;land;false;plains;1
653;247;224;208;land;false;plains;1
654;253;229;147;land;true;plains;1
655;109;239;228;land;false;plains;1
656;157;195;246;land;false;plains;1
657;238;195;145;land;false;plains;1
658;169;231;106;land;false;plains;1
659;251;53;246;land;false;plains;1
660;106;151;246;land;false;plains;1
661;96;251;160;land;false;plains;1
662;164;225;230;land;false;plains;1
663;54;219;245;land;false;plains;1
664;170;209;217;land;false;plains;1
665;224;180;133;land;false;plains;1
666;101;238;177;land;false;plains;1
667;246;150;248;land;true;plains;1
668;195;108;211;land;true;plains;1
669;195;142;188;land;false;plains;1
670;140;252;186;land;true;plains;1
671;249;252;110;land;true;plains;1
672;239;205;179;land;false;plains;1
673;251;213;41;land;false;plains;1
674;171;195;161;land;false;plains;1
675;201;160;172;land;false;plains;1
676;254;115;205;land;false;plains;1
677;112;253;219;land;false;plains;1
678;132;237;154;land;false;plains;1
679;126;237;206;land;false;plains;1
680;161;232;139;land;false;plains;1
681;109;200;246;land;false;plains;1
682;171;152;229;land;false;plains;1
683;214;184;235;land;false;plains;1
684;213;206;249;land;false;plains;1
685;252;231;104;land;false;plains;1
686;122;241;223;land;false;plains;1
687;145;169;240;land;false;plains;1
688;245;135;154;land;false;plains;1
689;219;195;172;land;false;plains;1
690;246;242;238;land;false;plains;1
691;114;247;227;land;true;plains;1
692;163;183;209;land;true;plains;1
693;249;192;198;land;true;plains;1
694;38;243;243;land;false;plains;1
695;73;245;252;land;false;plains;1
696;203;190;119;land;false;plains;1
697;93;238;171;land;false;plains;1
698;178;213;131;land;false;plains;1
699;243;31;240;land;false;plains;1
700;237;176;206;land;true;plains;1
701;168;246;254;land;false;plains;1
702;187;252;209;land;false;plains;1
703;244;118;145;land;false;plains;1
704;249;239;128;land;false;plains;1
705;164;224;138;land;false;plains;1
706;207;214;171;land;false;plains;1
707;127;192;194;land;false;plains;1
708;125;232;169;land;false;plains;1
709;162;221;226;land;false;plains;1
710;198;240;114;land;false;plains;1
711;226;196;203;land;true;plains;1
712;98;206;249;land;false;plains;1
713;246;235;44;land;false;plains;1
714;219;86;198;land;false;plains;1
715;186;208;216;land;false;plains;1
716;88;213;242;land;true;plains;1
717;248;150;221;land;false;plains;1
718;106;239;205;land;false;plains;1
719;164;216;228;land;false;plains;1
720;251;179;161;land;false;plains;1
721;232;185;120;land;false;plains;1
722;225;223;85;land;false;plains;1
723;161;242;110;land;false;plains;1
724;72;204;247;land;false;plains;1
725;99;214;231;land;false;plains;1
726;229;177;140;land;false;plains;1
727;195;237;165;land;false;plains;1
728;154;240;163;land;false;plains;1
729;248;244;47;land;false;plains;1
730;235;191;192;land;false;plains;1
731;184;110;239;land;false;plains;1
732;75;225;207;land;false;plains;1
733;239;224;87;land;false;plains;1
734;192;240;195;land;false;plains;1
735;249;240;122;land;false;plains;1
736;174;222;133;land;false;plains;1
737;179;220;116;land;false;plains;1
738;185;239;185;land;false;plains;1
739;221;197;84;land;false;plains;1
740;198;176;158;land;false;plains;1
741;253;117;143;land;false;plains;1
742;253;218;232;land;false;plains;1
743;228;228;195;land;false;plains;1
744;242;162;138;land;false;plains;1
745;239;56;252;land;false;plains;1
746;178;184;246;land;false;plains;1
747;82;227;219;land;false;plains;1
748;232;241;83;land;false;plains;1
749;250;154;143;land;false;plains;1
750;209;250;238;land;false;plains;1
751;218;83;254;land;true;plains;1
752;171;199;216;land;false;plains;1
753;170;220;112;land;false;plains;1
754;243;236;242;land;false;plains;1
755;247;220;68;land;false;plains;1
756;123;224;186;land;false;plains;1
757;240;135;249;land;false;plains;1
758;252;101;181;land;true;plains;1
759;207;133;238;land;false;plains;1
760;198;233;82;land;false;plains;1
761;144;191;177;land;true;plains;1
762;236;238;76;land;false;plains;1
763;57;197;253;land;false;plains;1
764;240;219;213;land;false;plains;1
765;72;247;226;land;false;plains;1
766;223;243;244;land;false;plains;1
767;170;251;138;land;false;plains;1
768;225;138;239;land;false;plains;1
769;160;182;189;land;false;plains;1
770;245;169;252;land;false;plains;1
771;143;172;240;land;true;plains;1
772;182;105;224;land;false;plains;1
773;235;176;115;land;false;plains;1
774;163;254;127;land;false;plains;1
775;144;205;192;land;false;plains;1
776;66;237;228;land;true;plains;1
777;244;207;158;land;false;plains;1
778;234;225;197;land;false;plains;1
779;223;144;165;land;false;plains;1
780;159;175;182;land;false;plains;1
781;57;225;226;land;false;plains;1
782;168;160;193;land;false;plains;1
783;233;76;252;land;false;plains;1
784;250;245;239;land;true;plains;1
785;162;206;189;land;false;plains;1
786;244;97;209;land;true;plains;1
787;136;229;215;land;false;plains;1
788;239;217;171;land;false;plains;1
789;176;251;172;land;false;plains;1
790;254;158;135;land;false;plains;1
791;215;143;220;land;false;plains;1
792;242;223;94;land;false;plains;1
793;242;146;126;land;false;plains;1
794;186;211;116;land;false;plains;1
795;181;252;109;land;false;plains;1
796;76;211;250;land;true;plains;1
797;203;212;206;land;false;plains;1
798;153;147;216;land;false;plains;1
799;190;250;93;land;false;plains;1
800;170;217;193;land;false;plains;1
801;248;199;139;land;false;plains;1
802;202;77;232;land;false;plains;1
803;222;179;230;land;false;plains;1
804;168;154;231;land;false;plains;1
805;165;240;128;land;true;plains;1
806;163;254;124;land;true;plains;1
807;195;210;104;land;false;plains;1
808;240;198;88;land;false;plains;1
809;233;238;155;land;false;plains;1
810;191;127;199;land;false;plains;1
811;173;164;194;land;false;plains;1
812;246;206;232;land;false;plains;1
813;170;252;160;land;false;plains;1
814;154;118;243;land;false;plains;1
815;175;107;249;land;false;plains;1
816;196;171;143;land;false;plains;1
817;235;251;178;land;false;plains;1
818;198;174;236;land;true;plains;1
819;122;159;252;land;true;plains;1
820;166;168;194;land;false;plains;1
821;235;176;123;land;false;plains;1
822;172;193;186;land;false;plains;1
