2;bunker;581.00;9.70;1791.00;2.05;0
2;bunker;195.00;10.20;1465.00;5.94;0
2;bunker;389.00;9.70;1537.00;3.43;0
2;bunker;282.00;9.70;1641.00;5.49;0
2;bunker;200.00;9.78;1505.00;1.52;0
2;bunker;597.00;9.70;1864.00;3.13;0
2;bunker;471.00;9.70;1960.00;5.70;0
2;bunker;401.00;9.70;1725.00;2.88;0
2;bunker;593.00;9.70;1620.00;4.11;0
2;bunker;304.00;9.73;1566.00;0.72;0
2;bunker;528.00;9.70;1740.00;5.33;0
2;bunker;286.00;9.70;1612.00;1.90;0
2;bunker;356.00;9.70;1934.00;2.69;0
2;bunker;290.00;9.70;1505.00;2.58;0
2;bunker;715.00;9.70;1613.00;0.66;0
2;bunker;385.00;9.70;1798.00;4.36;0
2;bunker;449.00;9.70;1961.00;2.76;0
2;bunker;703.00;9.70;1779.00;4.75;0
2;bunker;285.00;9.70;1998.00;2.65;0
2;bunker;495.00;9.70;1881.00;5.84;0
2;bunker;613.00;9.70;1697.00;5.77;0
2;bunker;685.00;9.70;1620.00;5.98;0
2;bunker;676.00;10.07;1654.00;2.82;0
2;bunker;142.00;9.70;1502.00;1.58;0
2;bunker;610.00;9.70;1717.00;1.47;0
2;bunker;586.00;9.70;1561.00;5.43;0
2;bunker;117.00;9.70;1584.00;6.27;0
2;bunker;672.00;9.70;1542.00;4.58;0
2;bunker;633.00;9.70;1831.00;5.10;0
2;bunker;521.00;9.70;1519.00;1.19;0
2;bunker;288.00;9.70;1815.00;1.14;0
2;bunker;500.00;9.70;1564.00;0.47;0
2;bunker;634.00;9.70;1759.00;3.81;0
2;bunker;308.00;9.70;1771.00;3.38;0
2;bunker;416.00;9.70;1793.00;0.28;0
2;bunker;469.00;9.70;1639.00;2.07;0
2;bunker;537.00;9.70;1826.00;3.08;0
2;bunker;358.00;9.70;1851.00;5.74;0
2;bunker;461.00;9.70;1459.00;3.77;0
2;bunker;499.00;9.70;1592.00;4.16;0
2;bunker;602.00;9.70;1623.00;2.14;0
2;bunker;503.00;9.70;1773.00;4.83;0
2;bunker;333.00;9.70;1881.00;4.57;0
2;bunker;286.00;9.70;1897.00;5.42;0
2;bunker;506.00;9.70;1491.00;4.23;0
2;bunker;477.00;9.70;1565.00;5.67;0
2;bunker;315.00;9.70;1653.00;3.91;0
2;bunker;224.00;9.70;1451.00;1.66;0
2;bunker;611.00;9.70;1891.00;6.26;0
2;bunker;483.00;9.70;1555.00;1.54;0
2;bunker;403.00;9.70;1906.00;4.36;0
2;bunker;194.00;9.70;1535.00;1.91;0
2;bunker;630.00;9.70;1537.00;4.71;0
2;bunker;222.00;9.70;1548.00;4.96;0
2;bunker;251.00;9.70;1509.00;4.86;0
2;bunker;425.00;9.70;1724.00;1.95;0
2;bunker;645.00;9.70;1707.00;4.58;0
2;bunker;256.00;9.70;1855.00;5.11;0
2;bunker;528.00;9.70;2015.00;4.61;0
2;bunker;439.00;9.70;1855.00;3.88;0
2;bunker;471.00;9.70;1910.00;0.43;0
2;bunker;356.00;9.70;1981.00;5.30;0
2;bunker;516.00;9.70;1864.00;2.23;0
2;bunker;343.00;9.70;1463.00;3.08;0
2;bunker;337.00;9.70;1823.00;0.48;0
2;bunker;585.00;9.70;1634.00;5.38;0
2;bunker;651.00;9.70;1495.00;2.66;0
2;bunker;688.00;9.70;1692.00;6.06;0
2;bunker;488.00;9.70;1722.00;1.00;0
2;bunker;534.00;9.70;2044.00;0.25;0
2;bunker;383.00;9.70;1596.00;3.06;0
2;bunker;563.00;9.70;1913.00;2.60;0
2;bunker;582.00;9.70;2036.00;0.45;0
2;bunker;397.00;9.70;1754.00;5.77;0
2;bunker;344.00;9.70;1769.00;2.14;0
2;coastal_bunker;281.00;9.50;1787.00;-1.82;0
2;coastal_bunker;490.00;9.70;1997.00;-2.32;0
2;coastal_bunker;113.00;9.70;1525.00;-2.00;0
2;coastal_bunker;334.00;9.50;1656.00;0.00;0
2;coastal_bunker;233.00;9.50;1827.00;-0.09;0
2;coastal_bunker;115.00;9.50;1453.00;-1.49;0
2;coastal_bunker;168.00;9.70;1586.00;-4.14;0
2;coastal_bunker;650.00;9.50;1497.00;-4.58;0
2;coastal_bunker;287.00;9.50;1974.00;-1.11;0
2;coastal_bunker;332.00;9.50;1633.00;-4.39;0
2;coastal_bunker;457.00;9.50;1444.00;0.39;0
2;coastal_bunker;466.00;9.50;1986.00;-2.78;0
2;coastal_bunker;165.00;9.70;1542.00;-1.13;0
2;coastal_bunker;283.00;9.50;1697.00;-3.18;0
2;coastal_bunker;326.00;9.50;1764.00;-0.88;0
2;coastal_bunker;685.00;9.70;1544.00;-4.29;0
2;coastal_bunker;501.00;9.70;2024.00;0.74;0
2;coastal_bunker;278.00;9.50;1914.00;0.00;0
2;coastal_bunker;283.00;9.70;1396.00;-0.57;0
2;coastal_bunker;383.00;9.50;1428.00;0.00;0
2;coastal_bunker;721.00;9.70;1837.00;-4.18;0
2;coastal_bunker;563.00;9.50;1468.00;0.37;0
2;coastal_bunker;268.00;9.50;1402.00;0.63;0
2;coastal_bunker;205.00;9.70;1617.00;-2.21;0
2;coastal_bunker;447.00;9.50;1968.00;-3.97;0
2;coastal_bunker;737.00;9.70;1751.00;1.08;0
2;coastal_bunker;255.00;9.70;1867.00;-1.61;0
2;coastal_bunker;730.00;9.70;1715.00;1.54;0
2;coastal_bunker;723.00;9.70;1633.00;-4.64;0
2;coastal_bunker;305.00;9.50;1912.00;-0.88;0
2;coastal_bunker;355.00;9.70;1629.00;-2.92;0
2;coastal_bunker;384.00;9.50;1977.00;-4.67;0
2;coastal_bunker;360.00;9.70;1743.00;-3.23;0
2;coastal_bunker;705.00;9.50;1586.00;1.09;0
2;coastal_bunker;173.00;9.50;1480.00;-0.55;0
2;coastal_bunker;506.00;9.50;1475.00;0.59;0
2;coastal_bunker;303.00;9.70;1897.00;-2.06;0
2;coastal_bunker;266.00;9.50;1792.00;-0.54;0
2;stronghold_network;373.00;9.70;1452.00;0.50;0
2;dockyard;129.00;9.50;1445.00;-1.43;0
2;anti_air_building;610.00;9.70;1635.00;5.20;0
2;anti_air_building;430.00;9.70;1670.00;6.24;0
2;anti_air_building;294.00;9.70;1546.00;1.68;0
2;synthetic_refinery;545.00;9.70;1662.00;1.01;0
2;fuel_silo;524.00;10.20;1681.00;1.44;0
2;radar_station;425.00;9.70;1720.00;1.29;0
2;naval_supply_hub;147.00;9.70;1467.00;-1.88;0
2;naval_supply_hub;685.00;9.70;1545.00;-4.29;0
2;naval_supply_hub;650.00;9.50;1498.00;-4.58;0
2;naval_supply_hub;423.00;9.50;1435.00;-0.70;0
2;naval_supply_hub;323.00;9.50;1636.00;-4.39;0
2;naval_supply_hub;252.00;9.50;1797.00;0.24;0
2;naval_supply_hub;225.00;9.50;1395.00;-0.16;0
2;naval_supply_hub;726.00;9.70;1774.00;-3.65;0
2;naval_supply_hub;171.00;9.50;1546.00;-1.13;0
2;naval_supply_hub;106.00;9.70;1571.00;-1.46;0
2;naval_supply_hub;204.00;9.50;1602.00;-2.21;0
2;naval_supply_hub;114.00;9.50;1492.00;-0.64;0
2;naval_supply_hub;730.00;9.70;1808.00;1.11;0
2;naval_supply_hub;390.00;9.70;1965.00;-4.67;0
2;naval_supply_hub;415.00;9.70;1434.00;1.43;0
2;naval_supply_hub;573.00;9.50;1479.00;1.15;0
2;naval_supply_hub;526.00;9.70;2025.00;0.74;0
2;naval_supply_hub;737.00;9.70;1702.00;1.54;0
2;naval_supply_hub;317.00;9.50;1401.00;0.53;0
2;naval_supply_hub;305.00;9.50;1912.00;-0.88;0
2;naval_supply_hub;263.00;9.70;1958.00;-2.54;0
2;naval_supply_hub;323.00;9.70;2010.00;-3.61;0
2;naval_supply_hub;359.00;9.70;1743.00;-3.23;0
2;naval_supply_hub;516.00;9.70;2010.00;-2.32;0
2;naval_supply_hub;278.00;9.70;1785.00;-1.82;0
2;naval_supply_hub;282.00;9.70;1898.00;-2.55;0
2;naval_supply_hub;726.00;9.70;1662.00;-3.61;0
2;naval_supply_hub;266.00;9.70;1669.00;-2.49;0
2;naval_supply_hub;426.00;9.70;1971.00;-3.46;0
2;naval_supply_hub;338.00;9.70;1631.00;-2.51;0
2;naval_supply_hub;708.00;9.70;1592.00;1.09;0
2;naval_supply_hub;330.00;9.50;1654.00;0.00;0
2;naval_supply_hub;303.00;9.50;1903.00;-2.06;0
2;naval_supply_hub;456.00;9.70;1982.00;-2.78;0
2;naval_supply_hub;523.00;9.50;1473.00;1.09;0
2;naval_supply_hub;343.00;9.50;1761.00;0.27;0
2;naval_supply_hub;173.00;9.70;1477.00;-0.55;0
2;naval_supply_hub;267.00;9.50;1792.00;-0.54;0
2;naval_headquarters;145.00;9.70;1596.00;-3.29;0
2;naval_headquarters;332.00;9.70;1632.00;-4.39;0
2;naval_headquarters;116.00;9.50;1447.00;-1.49;0
2;naval_headquarters;339.00;9.50;1404.00;-0.73;0
2;naval_headquarters;493.00;9.70;1997.00;-2.32;0
2;naval_headquarters;753.00;9.70;1845.00;-4.35;0
2;naval_headquarters;736.00;9.50;1699.00;1.03;0
2;naval_headquarters;250.00;9.50;1399.00;0.63;0
2;naval_headquarters;249.00;9.50;1802.00;-0.09;0
2;naval_headquarters;381.00;9.70;1989.00;-3.73;0
2;naval_headquarters;515.00;9.50;1476.00;0.59;0
2;naval_headquarters;266.00;9.70;1790.00;-1.54;0
2;naval_headquarters;282.00;9.70;1898.00;-2.55;0
2;naval_headquarters;725.00;9.70;1670.00;-3.61;0
2;naval_headquarters;332.00;9.50;1404.00;0.53;0
2;naval_headquarters;726.00;9.70;1773.00;-3.65;0
2;naval_headquarters;630.00;9.50;1464.00;0.53;0
2;naval_headquarters;350.00;9.50;1636.00;-2.92;0
2;naval_headquarters;280.00;9.50;1958.00;-1.11;0
2;naval_headquarters;240.00;9.70;1952.00;-2.08;0
2;naval_headquarters;135.00;9.70;1536.00;-3.14;0
2;naval_headquarters;456.00;9.70;1982.00;-2.78;0
2;naval_headquarters;475.00;9.50;1449.00;1.47;0
2;naval_headquarters;470.00;9.50;2035.00;-1.57;0
2;naval_headquarters;205.00;9.50;1595.00;-2.21;0
2;naval_headquarters;359.00;9.50;1761.00;0.27;0
2;naval_headquarters;539.00;9.50;1469.00;-0.62;0
2;naval_headquarters;172.00;9.70;1476.00;-0.55;0
2;naval_headquarters;310.00;9.70;1906.00;-2.06;0
2;naval_headquarters;335.00;9.50;1640.00;0.06;0
2;naval_headquarters;684.00;9.70;1554.00;-4.29;0
2;naval_headquarters;162.00;9.50;1554.00;-1.13;0
2;naval_headquarters;273.00;9.50;1682.00;-3.18;0
2;naval_headquarters;446.00;9.50;1967.00;-3.97;0
2;naval_headquarters;709.00;9.50;1592.00;1.09;0
2;naval_headquarters;360.00;9.70;1743.00;-3.23;0
2;naval_headquarters;305.00;9.50;1912.00;-0.88;0
2;naval_headquarters;268.00;9.50;1792.00;-0.54;0
2;nuclear_reactor_spawn;512.00;9.70;1795.00;2.41;0
2;special_project_facility_spawn;471.00;9.70;1786.00;4.71;0
2;special_project_facility_spawn;617.00;9.70;1470.00;5.47;0
2;special_project_facility_spawn;706.00;10.10;1658.00;3.65;0
2;special_project_facility_spawn;327.00;9.70;1878.00;3.75;0
2;special_project_facility_spawn;315.00;9.70;1602.00;1.18;0
2;special_project_facility_spawn;425.00;9.70;1518.00;3.57;0
2;special_project_facility_spawn;209.00;9.70;1572.00;0.26;0
2;special_project_facility_spawn;260.00;9.70;1410.00;5.02;0
2;special_project_facility_spawn;557.00;9.70;1635.00;4.98;0
2;special_project_facility_spawn;122.00;9.70;1520.00;4.42;0
2;special_project_facility_spawn;437.00;9.70;1657.00;2.18;0
2;special_project_facility_spawn;568.00;9.70;1801.00;6.06;0
2;special_project_facility_spawn;490.00;9.70;1692.00;0.31;0
2;special_project_facility_spawn;271.00;9.70;1537.00;2.47;0
2;special_project_facility_spawn;544.00;9.70;1480.00;3.89;0
2;special_project_facility_spawn;493.00;10.15;1520.00;4.68;0
2;special_project_facility_spawn;605.00;9.70;1538.00;0.55;0
2;special_project_facility_spawn;605.00;9.70;1665.00;5.09;0
2;special_project_facility_spawn;313.00;9.70;1467.00;2.37;0
2;special_project_facility_spawn;490.00;10.10;1500.00;2.76;0
2;special_project_facility_spawn;517.00;9.70;1809.00;3.49;0
2;special_project_facility_spawn;256.00;9.70;1607.00;2.70;0
2;special_project_facility_spawn;466.00;9.70;1774.00;5.78;0
2;special_project_facility_spawn;656.00;9.70;1856.00;2.02;0
2;special_project_facility_spawn;349.00;9.70;1991.00;0.36;0
2;special_project_facility_spawn;256.00;9.70;1656.00;3.47;0
2;special_project_facility_spawn;211.00;9.70;1586.00;5.18;0
2;special_project_facility_spawn;565.00;9.70;1523.00;2.32;0
2;special_project_facility_spawn;643.00;9.70;1775.00;1.92;0
2;special_project_facility_spawn;411.00;9.70;1760.00;5.68;0
2;special_project_facility_spawn;493.00;9.70;1725.00;3.37;0
2;special_project_facility_spawn;498.00;9.70;1942.00;2.94;0
2;special_project_facility_spawn;366.00;9.70;1443.00;2.43;0
2;special_project_facility_spawn;392.00;9.70;1836.00;3.90;0
2;special_project_facility_spawn;567.00;9.70;1560.00;0.43;0
2;special_project_facility_spawn;292.00;9.78;1495.00;3.62;0
2;special_project_facility_spawn;285.00;9.70;1855.00;4.56;0
2;special_project_facility_spawn;697.00;9.70;1849.00;2.92;0
2;special_project_facility_spawn;518.00;9.70;1518.00;2.11;0
2;special_project_facility_spawn;355.00;9.70;1571.00;5.76;0
2;special_project_facility_spawn;547.00;9.70;1673.00;5.58;0
2;special_project_facility_spawn;238.00;10.05;1503.00;4.90;0
2;special_project_facility_spawn;364.00;9.70;1774.00;0.24;0
2;special_project_facility_spawn;487.00;9.70;1589.00;0.74;0
2;special_project_facility_spawn;703.00;9.70;1773.00;3.59;0
2;special_project_facility_spawn;346.00;9.70;1700.00;1.76;0
2;special_project_facility_spawn;393.00;9.70;1622.00;1.58;0
2;special_project_facility_spawn;353.00;9.70;1915.00;3.69;0
2;special_project_facility_spawn;388.00;9.70;1691.00;5.05;0
2;special_project_facility_spawn;390.00;9.70;1875.00;3.02;0
2;special_project_facility_spawn;459.00;9.70;1859.00;3.69;0
2;special_project_facility_spawn;583.00;9.70;1849.00;4.76;0
2;special_project_facility_spawn;299.00;9.88;1840.00;4.96;0
2;special_project_facility_spawn;277.00;9.70;1918.00;3.72;0
2;special_project_facility_spawn;531.00;9.70;1809.00;1.71;0
2;special_project_facility_spawn;360.00;9.70;1504.00;0.21;0
2;special_project_facility_spawn;117.00;9.70;1579.00;5.28;0
2;special_project_facility_spawn;202.00;9.70;1526.00;2.33;0
2;special_project_facility_spawn;652.00;9.70;1540.00;3.98;0
2;special_project_facility_spawn;644.00;9.70;1669.00;4.40;0
2;special_project_facility_spawn;329.00;9.70;1773.00;3.90;0
2;special_project_facility_spawn;490.00;9.70;1825.00;4.67;0
2;special_project_facility_spawn;328.00;9.70;1998.00;2.17;0
2;special_project_facility_spawn;348.00;9.70;1610.00;3.88;0
2;special_project_facility_spawn;648.00;9.70;1599.00;2.97;0
2;special_project_facility_spawn;300.00;9.70;1645.00;4.58;0
2;special_project_facility_spawn;632.00;9.70;1879.00;4.38;0
2;special_project_facility_spawn;408.00;9.70;1579.00;3.15;0
2;special_project_facility_spawn;320.00;9.90;1495.00;5.97;0
2;special_project_facility_spawn;417.00;9.70;1963.00;3.21;0
2;special_project_facility_spawn;407.00;9.70;1894.00;0.94;0
2;special_project_facility_spawn;704.00;9.70;1648.00;5.63;0
2;special_project_facility_spawn;548.00;10.05;1917.00;4.86;0
2;special_project_facility_spawn;344.00;9.70;1658.00;1.37;0
2;special_project_facility_spawn;483.00;9.70;1633.00;5.08;0
2;special_project_facility_spawn;610.00;9.70;1798.00;1.62;0
2;special_project_facility_spawn;645.00;9.70;1570.00;0.18;0
2;special_project_facility_spawn;601.00;9.70;1710.00;5.66;0
2;special_project_facility_spawn;403.00;9.70;1791.00;3.45;0
2;special_project_facility_spawn;517.00;9.70;1960.00;5.37;0
2;special_project_facility_spawn;420.00;9.70;1458.00;3.23;0
2;special_project_facility_spawn;237.00;9.70;1822.00;3.61;0
2;special_project_facility_spawn;519.00;9.70;1893.00;2.53;0
2;special_project_facility_spawn;349.00;9.70;1843.00;3.26;0
2;special_project_facility_spawn;593.00;9.70;1644.00;2.72;0
2;special_project_facility_spawn;708.00;9.70;1714.00;6.11;0
2;special_project_facility_spawn;450.00;9.70;1823.00;4.12;0
2;special_project_facility_spawn;557.00;9.70;2025.00;1.12;0
2;special_project_facility_spawn;700.00;9.70;1745.00;1.36;0
2;special_project_facility_spawn;200.00;9.70;1476.00;4.20;0
2;special_project_facility_spawn;301.00;9.70;1769.00;6.12;0
2;special_project_facility_spawn;548.00;10.00;2046.00;3.48;0
2;rocket_site_spawn;690.00;9.70;1766.00;2.01;0
2;naval_base_spawn;193.00;9.50;1608.00;-2.21;12650
2;naval_base_spawn;729.00;9.70;1760.00;1.08;13631
2;naval_base_spawn;175.00;9.50;1553.00;-1.13;12816
2;naval_base_spawn;367.00;9.70;1416.00;0.00;13272
2;naval_base_spawn;250.00;9.50;1943.00;-1.57;12783
2;naval_base_spawn;116.00;9.70;1526.00;-2.00;12482
2;naval_base_spawn;307.00;9.50;1910.00;-2.06;13792
2;naval_base_spawn;234.00;9.50;1396.00;-0.16;12698
2;naval_base_spawn;279.00;9.50;1789.00;-1.82;14329
2;naval_base_spawn;659.00;9.70;1508.00;-0.28;12597
2;naval_base_spawn;720.00;9.70;1821.00;-4.18;13285
2;naval_base_spawn;329.00;9.50;1764.00;0.27;12722
2;naval_base_spawn;92.00;9.50;1564.00;-1.30;13581
2;naval_base_spawn;705.00;9.70;1588.00;1.09;12858
2;naval_base_spawn;114.00;9.50;1451.00;-1.49;12630
2;naval_base_spawn;475.00;9.50;1449.00;1.47;13262
2;naval_base_spawn;306.00;9.50;2012.00;-3.05;13865
2;naval_base_spawn;324.00;9.70;1642.00;-4.39;14032
2;naval_base_spawn;441.00;9.70;1966.00;-3.97;13882
2;naval_base_spawn;489.00;9.70;1472.00;0.59;14085
2;naval_base_spawn;725.00;9.50;1611.00;0.39;12909
2;naval_base_spawn;358.00;9.50;1631.00;-2.92;14351
2;naval_base_spawn;292.00;9.70;1404.00;-0.57;14111
2;naval_base_spawn;277.00;9.70;1898.00;-2.55;13510
2;naval_base_spawn;642.00;9.70;1491.00;-4.58;12597
2;naval_base_spawn;572.00;9.50;1472.00;1.15;13235
2;naval_base_spawn;475.00;9.50;2032.00;-1.06;12016
2;naval_base_spawn;279.00;9.70;1686.00;-3.18;13735
2;naval_base_spawn;722.00;9.50;1691.00;1.03;13757
2;naval_base_spawn;235.00;9.70;1864.00;-2.84;13930
2;naval_base_spawn;456.00;9.50;1973.00;-2.33;13882
2;naval_base_spawn;336.00;9.50;1654.00;0.00;14349
2;naval_base_spawn;374.00;9.70;1993.00;-3.73;12790
2;naval_base_spawn;268.00;9.50;1792.00;-0.54;12374
2;naval_base_spawn;172.00;9.50;1477.00;-0.55;13360
2;naval_base_spawn;358.00;9.70;1756.00;-3.23;12722
2;naval_base_spawn;519.00;9.70;2012.00;-3.40;13854
2;naval_base_spawn;305.00;9.50;1912.00;-0.88;13792
2;floating_harbor;221.18;9.50;1850.88;0.98;124
2;floating_harbor;453.92;9.50;1974.81;0.81;157
2;floating_harbor;190.00;9.50;1551.00;-4.25;262
2;floating_harbor;352.00;9.70;1632.00;-3.93;293
2;floating_harbor;435.21;9.50;1974.64;-0.32;311
2;floating_harbor;128.00;9.50;1468.00;-4.42;355
2;floating_harbor;282.00;9.50;1940.00;-3.93;374
2;floating_harbor;280.00;9.50;1787.00;-3.14;399
2;floating_harbor;495.86;9.50;2005.75;0.83;488
2;floating_harbor;262.13;9.50;1394.35;-2.51;577
2;floating_harbor;592.44;9.50;1467.75;-4.06;586
2;floating_harbor;671.78;9.50;1510.23;-2.88;671
